term_id,term_str,n,num,stopwords,port_stem,pos_max
3605,remorse,2,0,0,remors,NN
3606,remote,1,0,0,remot,NN
3607,remotest,1,0,0,remotest,JJS
3608,removed,1,0,0,remov,VBD
3609,rend,1,0,0,rend,VBP
3610,renounce,1,0,0,renounc,VBP
3611,renounced,2,0,0,renounc,VBD
3612,renown,4,0,0,renown,NN
3613,renowned,1,0,0,renown,VBD
3614,rent,1,0,0,rent,NN
3615,renunciation,4,0,0,renunci,NNP
3616,repair,1,0,0,repair,VB
3617,repairing,1,0,0,repair,NNP
3618,repairs,1,0,0,repair,NNS
3619,repay,1,0,0,repay,VB
3620,repeal,2,0,0,repeal,NN
3621,repealless,1,0,0,repealless,JJ
3622,repeat,3,0,0,repeat,VB
3623,repentance,1,0,0,repent,NN
3624,replaced,1,0,0,replac,VBN
3625,replenished,1,0,0,replenish,VBN
3626,replied,1,0,0,repli,VBD
3627,reply,5,0,0,repli,NN
3628,report,3,0,0,report,NN
3629,reporter,1,0,0,report,NN
3630,reports,1,0,0,report,NNS
3631,repose,3,0,0,repos,NN
3632,reposed,1,0,0,repos,VBN
3633,reproduce,1,0,0,reproduc,VB
3634,repudiate,1,0,0,repudi,NNP
3635,repudiates,1,0,0,repudi,VBZ
3636,request,1,0,0,request,NN
3637,requirement,1,0,0,requir,NN
3638,requires,1,0,0,requir,NNP
3639,requisite,1,0,0,requisit,JJ
3640,rescued,1,0,0,rescu,VBD
3641,reserved,1,0,0,reserv,VBN
3642,residence,2,0,0,resid,NN
3643,residing,1,0,0,resid,VBG
3644,resonance,1,0,0,reson,NN
3645,respect,1,0,0,respect,NNP
3646,respectful,1,0,0,respect,NN
3647,respites,1,0,0,respit,NNS
3648,rest,16,0,0,rest,NN
3649,rested,1,0,0,rest,VBN
3650,resting,1,0,0,rest,VBG
3651,restraining,1,0,0,restrain,VBG
3652,resume,1,0,0,resum,VB
3653,resurrection,3,0,0,resurrect,NN
3654,retarded,1,0,0,retard,JJ
3655,reticent,2,0,0,retic,JJ
3656,retinue,1,0,0,retinu,NN
3657,retire,1,0,0,retir,NN
3658,retract,1,0,0,retract,VB
3659,retreat,1,0,0,retreat,NNP
3660,retreating,1,0,0,retreat,VBG
3661,retrieve,1,0,0,retriev,NNP
3662,retrospect,1,0,0,retrospect,NN
3663,retrospection,1,0,0,retrospect,NNP
3664,return,1,0,0,return,VB
3665,returned,1,0,0,return,VBD
3666,returning,1,0,0,return,NN
3667,returns,1,0,0,return,NNS
3668,reveal,1,0,0,reveal,VB
3669,reveille,1,0,0,reveil,NN
3670,revelation,2,0,0,revel,NN
3671,revelations,4,0,0,revel,NNP
3672,revenge,1,0,0,reveng,NN
3673,reverberation,1,0,0,reverber,NN
3674,revere,1,0,0,rever,NN
3675,reverent,1,0,0,rever,NN
3676,reverently,1,0,0,rever,RB
3677,revery,2,0,0,reveri,NN
3678,reviewed,1,0,0,review,VBD
3679,reviled,1,0,0,revil,VBD
3680,revisiting,1,0,0,revisit,VBG
3681,revolution,1,0,0,revolut,NNP
3682,revolver,1,0,0,revolv,NN
3683,revolving,1,0,0,revolv,JJ
3684,reward,2,0,0,reward,VB
3685,rhine,1,0,0,rhine,NNP
3686,rhododendron,1,0,0,rhododendron,VBZ
3687,rhodora,1,0,0,rhodora,NNP
3688,ribbon,1,0,0,ribbon,NN
3689,ribbons,1,0,0,ribbon,NNS
3690,rich,2,0,0,rich,JJ
3691,riches,3,0,0,rich,NNS
3692,riddle,3,0,0,riddl,JJ
3693,ride,4,0,0,ride,VB
3694,rides,2,0,0,ride,VBZ
3695,right,7,0,0,right,NN
3696,rind,1,0,0,rind,NN
3697,ring,4,0,0,ring,VBG
3698,rise,7,0,0,rise,VB
3699,risk,1,0,0,risk,NN
3700,river,3,0,0,river,NN
3701,rivers,2,0,0,river,NNS
3702,rivet,1,0,0,rivet,NN
3703,road,10,0,0,road,NN
3704,roads,3,0,0,road,NNS
3705,roams,1,0,0,roam,VBZ
3706,robbed,2,0,0,rob,VBD
3707,robber,1,0,0,robber,NN
3708,robe,1,0,0,robe,NN
3709,robes,1,0,0,robe,NNS
3710,robin,9,0,0,robin,NN
3711,robins,6,0,0,robin,NNS
3712,robust,1,0,0,robust,JJ
3713,rock,3,0,0,rock,NN
3714,rocked,2,0,0,rock,VBD
3715,rockingchair,1,0,0,rockingchair,NN
3716,roe,1,0,0,roe,NN
3717,roll,1,0,0,roll,NN
3718,rolled,2,0,0,roll,VBN
3719,roof,5,0,0,roof,NN
3720,roofs,1,0,0,roof,NN
3721,room,9,0,0,room,NN
3722,rooms,3,0,0,room,NNS
3723,ropes,1,0,0,rope,NNS
3724,rose,19,0,0,rose,VBD
3725,rosemary,1,0,0,rosemari,NN
3726,roses,2,0,0,rose,NNS
3727,rotation,1,0,0,rotat,NN
3728,rouge,1,0,0,roug,JJ
3729,round,13,0,0,round,NN
3730,rounder,1,0,0,rounder,JJR
3731,route,2,0,0,rout,NN
3732,row,3,0,0,row,NN
3733,rowed,1,0,0,row,VBD
3734,rowing,2,0,0,row,VBG
3735,rows,2,0,0,row,NNS
3736,royal,7,0,0,royal,NN
3737,royally,1,0,0,royal,RB
3738,royalty,1,0,0,royalti,NNP
3739,rubies,2,0,0,rubi,NNS
3740,ruby,1,0,0,rubi,NN
3741,ruddier,2,0,0,ruddier,JJR
3742,ruddy,1,0,0,ruddi,JJ
3743,ruff,1,0,0,ruff,NN
3744,ruffles,1,0,0,ruffl,VBZ
3745,rumbles,1,0,0,rumbl,NNS
3746,rumor,1,0,0,rumor,NN
3747,run,5,0,0,run,VB
3748,rune,1,0,0,rune,VBN
3749,running,1,0,0,run,VBG
3750,runs,3,0,0,run,VBZ
3751,rural,1,0,0,rural,JJ
3752,rush,1,0,0,rush,NN
3753,rushes,1,0,0,rush,VBZ
3754,russetly,1,0,0,russetli,RB
3755,rustling,1,0,0,rustl,NN
3756,rusty,1,0,0,rusti,JJ
3757,rut,1,0,0,rut,NN
3758,sabachthani,1,0,0,sabachthani,NNP
3759,sabbath,3,0,0,sabbath,NNP
3760,sacrament,5,0,0,sacrament,NN
3761,sacred,1,0,0,sacr,VBD
3762,sad,2,0,0,sad,JJ
3763,safe,2,0,0,safe,JJ
3764,safer,4,0,0,safer,NN
3765,sagacious,1,0,0,sagaci,JJ
3766,sagacity,2,0,0,sagac,NN
3767,said,17,0,0,said,VBD
3768,sailor,5,0,0,sailor,NN
3769,sailors,1,0,0,sailor,NNS
3770,sails,4,0,0,sail,NNS
3771,saints,5,0,0,saint,NNS
3772,sake,1,0,0,sake,NN
3773,salubrious,1,0,0,salubri,JJ
3774,salute,1,0,0,salut,NNP
3775,salutes,1,0,0,salut,VBZ
3776,salvation,1,0,0,salvat,NN
3777,same,11,0,1,same,JJ
3778,sanctity,1,0,0,sanctiti,NN
3779,sand,7,0,0,sand,NN
3780,sandal,1,0,0,sandal,NN
3781,sandals,2,0,0,sandal,NNS
3782,sands,4,0,0,sand,NNS
3783,sane,1,0,0,sane,JJ
3784,sang,6,0,0,sang,VBD
3785,sanity,1,0,0,saniti,NN
3786,sapped,1,0,0,sap,VBD
3787,sapphire,2,0,0,sapphir,NN
3788,sappho,1,0,0,sappho,NNP
3789,sat,3,0,0,sat,VBD
3790,sated,1,0,0,sate,VBN
3791,satin,3,0,0,satin,NN
3792,satisfied,3,0,0,satisfi,JJ
3793,satisfies,2,0,0,satisfi,NNS
3794,satisfy,1,0,0,satisfi,NN
3795,saturated,1,0,0,satur,VBD
3796,sauntered,2,0,0,saunter,NNP
3797,sauntering,1,0,0,saunter,VBG
3798,savans,1,0,0,savan,NNS
3799,save,2,0,0,save,NNP
3800,saved,6,0,0,save,VBN
3801,saves,2,0,0,save,VBZ
3802,saviour,1,0,0,saviour,NNP
3803,savory,1,0,0,savori,NN
3804,saw,7,0,0,saw,VBD
3805,say,27,0,0,say,VBP
3806,saying,1,0,0,say,VBG
3807,says,1,0,0,say,VBZ
3808,scalding,1,0,0,scald,VBG
3809,scalds,2,0,0,scald,NNS
3810,scalps,1,0,0,scalp,VBZ
3811,scan,2,0,0,scan,NNP
3812,scanned,2,0,0,scan,VBD
3813,scant,3,0,0,scant,JJ
3814,scantily,2,0,0,scantili,RB
3815,scantly,1,0,0,scantli,RB
3816,scanty,1,0,0,scanti,NN
3817,scar,2,0,0,scar,NN
3818,scarce,4,0,0,scarc,NN
3819,scarcely,5,0,0,scarc,RB
3820,scares,1,0,0,scare,NNP
3821,scarf,2,0,0,scarf,NN
3822,scarlet,6,0,0,scarlet,NN
3823,scene,1,0,0,scene,NN
3824,sceptic,2,0,0,sceptic,JJ
3825,schemes,1,0,0,scheme,NNS
3826,scholar,1,0,0,scholar,NN
3827,scholars,3,0,0,scholar,NNS
3828,scholastic,1,0,0,scholast,JJ
3829,school,4,0,0,school,NN
3830,schoolboy,2,0,0,schoolboy,JJ
3831,schoolmates,1,0,0,schoolmat,NNS
3832,schoolroom,1,0,0,schoolroom,NN
3833,science,2,0,0,scienc,NN
3834,sciences,1,0,0,scienc,NNS
3835,scion,1,0,0,scion,NN
3836,scoop,2,0,0,scoop,VB
3837,scooped,2,0,0,scoop,VBD
3838,scope,1,0,0,scope,NN
3839,scorning,1,0,0,scorn,VBG
3840,screams,1,0,0,scream,NNP
3841,screws,1,0,0,screw,NNS
3842,scymitar,1,0,0,scymitar,NN
3843,sea,36,0,0,sea,NN
3844,seal,4,0,0,seal,NN
3845,sealed,4,0,0,seal,VBN
3846,seam,4,0,0,seam,NN
3847,seamless,2,0,0,seamless,JJ
3848,seams,2,0,0,seam,NNS
3849,search,1,0,0,search,NN
3850,seas,3,0,0,sea,NNS
3851,seasons,4,0,0,season,NNS
3852,seated,1,0,0,seat,VBN
3853,seats,1,0,0,seat,VBZ
3854,second,4,0,0,second,JJ
3855,secrecy,1,0,0,secreci,NN
3856,secret,4,0,0,secret,JJ
3857,secrets,2,0,0,secret,NNS
3858,secure,3,0,0,secur,NN
3859,securely,1,0,0,secur,RB
3860,securest,1,0,0,securest,JJS
3861,sedge,1,0,0,sedg,NN
3862,see,43,0,0,see,VB
3863,seed,1,0,0,seed,NNP
3864,seeds,1,0,0,seed,NNS
3865,seek,4,0,0,seek,VB
3866,seeking,1,0,0,seek,VBG
3867,seem,2,0,0,seem,VB
3868,seemed,9,0,0,seem,VBD
3869,seeming,1,0,0,seem,VBG
3870,seems,6,0,0,seem,VBZ
3871,seen,18,0,0,seen,VBN
3872,seize,1,0,0,seiz,VB
3873,seldom,1,0,0,seldom,NN
3874,selectly,1,0,0,selectli,RB
3875,selects,1,0,0,select,VBZ
3876,self,3,0,0,self,NN
3877,sell,1,0,0,sell,VB
3878,send,1,0,0,send,VB
3879,sense,4,0,0,sens,NN
3880,sent,4,0,0,sent,VBD
3881,sentence,2,0,0,sentenc,NN
3882,sentiments,1,0,0,sentiment,NNS
3883,sentinels,1,0,0,sentinel,NNS
3884,sepal,1,0,0,sepal,NN
3885,separate,2,0,0,separ,JJ
3886,separated,1,0,0,separ,JJ
3887,separation,1,0,0,separ,NN
3888,sepulchre,3,0,0,sepulchr,NN
3889,sequel,1,0,0,sequel,NN
3890,sequence,1,0,0,sequenc,NN
3891,sequestered,1,0,0,sequest,NNP
3892,seraph,1,0,0,seraph,NN
3893,seraphic,1,0,0,seraph,JJ
3894,seraphim,1,0,0,seraphim,VB
3895,seraphs,2,0,0,seraph,VBD
3896,serene,1,0,0,seren,NN
3897,series,1,0,0,seri,NN
3898,sermon,1,0,0,sermon,NN
3899,serpent,1,0,0,serpent,NNP
3900,served,2,0,0,serv,VBD
3901,service,4,0,0,servic,NN
3902,set,8,0,0,set,VBN
3903,sets,1,0,0,set,VBZ
3904,setting,5,0,0,set,VBG
3905,settled,4,0,0,settl,VBD
3906,seven,1,0,0,seven,CD
3907,several,3,0,0,sever,JJ
3908,severe,1,0,0,sever,JJ
3909,severer,1,0,0,sever,NNP
3910,severity,1,0,0,sever,NN
3911,sevres,1,0,0,sevr,NNP
3912,sewed,1,0,0,sew,VBN
3913,sexton,2,0,0,sexton,JJ
3914,shadow,2,0,0,shadow,NN
3915,shadows,3,0,0,shadow,VBZ
3916,shady,1,0,0,shadi,JJ
3917,shaft,2,0,0,shaft,NN
3918,shake,2,0,0,shake,VB
3919,shakes,1,0,0,shake,VBZ
3920,shall,28,0,0,shall,MD
3921,sham,1,0,0,sham,VB
3922,shame,4,0,0,shame,NN
3923,shamed,1,0,0,shame,VBN
3924,shames,1,0,0,shame,VBZ
3925,shanties,1,0,0,shanti,NNS
3926,shape,2,0,0,shape,NN
3927,shapeless,1,0,0,shapeless,NN
3928,shapes,1,0,0,shape,NNS
3929,share,3,0,0,share,NN
3930,shared,1,0,0,share,VBN
3931,sharp,2,0,0,sharp,JJ
3932,sharper,1,0,0,sharper,JJR
3933,sharpest,1,0,0,sharpest,JJS
3934,shaven,1,0,0,shaven,VBN
3935,she,58,0,1,she,PRP
3936,sheaves,1,0,0,sheav,NNS
3937,shelf,4,0,0,shelf,NN
3938,shelter,1,0,0,shelter,NN
3939,shelves,1,0,0,shelv,NNS
3940,shepherd,1,0,0,shepherd,NN
3941,sherry,1,0,0,sherri,NN
3942,shifted,1,0,0,shift,VBN
3943,shimmering,1,0,0,shimmer,VBG
3944,shines,1,0,0,shine,VBZ
3945,shining,2,0,0,shine,JJ
3946,ship,1,0,0,ship,NN
3947,ships,2,0,0,ship,NNS
3948,shipwreck,1,0,0,shipwreck,NN
3949,shiver,1,0,0,shiver,NN
3950,shivered,1,0,0,shiver,VBD
3951,shoals,1,0,0,shoal,NNS
3952,shod,1,0,0,shod,JJ
3953,shoe,4,0,0,shoe,NN
3954,shoes,2,0,0,shoe,NNS
3955,shone,4,0,0,shone,NN
3956,shook,4,0,0,shook,VB
3957,shops,1,0,0,shop,NNS
3958,shore,6,0,0,shore,NN
3959,shores,2,0,0,shore,NNS
3960,short,6,0,0,short,JJ
3961,shorter,2,0,0,shorter,JJR
3962,shortest,1,0,0,shortest,NN
3963,shortness,1,0,0,short,NN
3964,shot,1,0,0,shot,NN
3965,should,49,0,1,should,MD
3966,shout,1,0,0,shout,NN
3967,shouts,2,0,0,shout,NNS
3968,show,13,0,0,show,NN
3969,showed,2,0,0,show,VBD
3970,showeth,1,0,0,showeth,NN
3971,shown,1,0,0,shown,VBN
3972,shows,4,0,0,show,NNS
3973,shreds,1,0,0,shred,NNS
3974,shrewder,1,0,0,shrewder,NN
3975,shrill,2,0,0,shrill,JJ
3976,shriven,1,0,0,shriven,JJ
3977,shroud,1,0,0,shroud,NN
3978,shun,1,0,0,shun,VB
3979,shunned,1,0,0,shun,VBN
3980,shut,6,0,0,shut,VB
3981,shuts,2,0,0,shut,NNS
3982,shutters,1,0,0,shutter,NNS
3983,shutting,1,0,0,shut,NN
3984,shy,3,0,0,shi,JJ
3985,shyly,1,0,0,shyli,NN
3986,sickness,1,0,0,sick,NN
3987,side,13,0,0,side,NN
3988,sides,2,0,0,side,NNS
3989,sidewise,1,0,0,sidewis,NN
3990,sieves,1,0,0,siev,NNS
3991,sifts,1,0,0,sift,VBZ
3992,sigh,8,0,0,sigh,VB
3993,sighing,1,0,0,sigh,VBG
3994,sighs,1,0,0,sigh,VBZ
3995,sight,8,0,0,sight,NN
3996,sign,3,0,0,sign,NN
3997,signal,2,0,0,signal,JJ
3998,signed,1,0,0,sign,VBD
3999,significance,1,0,0,signific,NN
4000,significant,1,0,0,signific,JJ
4001,signor,1,0,0,signor,NNP
4002,silence,6,0,0,silenc,NN
4003,silenced,1,0,0,silenc,VBD
4004,silent,1,0,0,silent,JJ
4005,silenter,1,0,0,silent,RB
4006,silently,1,0,0,silent,RB
4007,silver,11,0,0,silver,NN
4008,similar,1,0,0,similar,JJ
4009,simple,12,0,0,simpl,JJ
4010,simplehearted,1,0,0,simpleheart,JJ
4011,simplicity,2,0,0,simplic,NN
4012,simplified,1,0,0,simplifi,VBD
4013,simulate,2,0,0,simul,VBP
4014,simultaneous,1,0,0,simultan,JJ
4015,since,16,0,0,sinc,IN
4016,sinews,1,0,0,sinew,NNS
4017,sing,6,0,0,sing,NN
4018,singing,2,0,0,sing,NN
4019,single,11,0,0,singl,JJ
4020,sings,4,0,0,sing,VBZ
4021,sinking,1,0,0,sink,NN
4022,sinks,1,0,0,sink,VBZ
4023,sip,1,0,0,sip,NN
4024,sir,6,0,0,sir,NN
4025,sire,1,0,0,sire,NN
4026,siren,1,0,0,siren,NN
4027,siroccos,1,0,0,sirocco,JJ
4028,sister,1,0,0,sister,NN
4029,sit,1,0,0,sit,VB
4030,sits,2,0,0,sit,VBZ
4031,situated,1,0,0,situat,VBD
4032,size,5,0,0,size,NN
4033,skaters,1,0,0,skater,NNS
4034,skies,13,0,0,sky,NNS
4035,skilful,1,0,0,skil,JJ
4036,skill,1,0,0,skill,NN
4037,skip,1,0,0,skip,VB
4038,skipped,1,0,0,skip,VBD
4039,skirting,1,0,0,skirt,VBG
4040,skirts,1,0,0,skirt,VBZ
4041,sky,24,0,0,sky,NN
4042,slacker,1,0,0,slacker,NN
4043,slake,3,0,0,slake,VB
4044,slant,1,0,0,slant,NN
4045,sleek,1,0,0,sleek,JJ
4046,sleep,14,0,0,sleep,VB
4047,sleeping,2,0,0,sleep,VBG
4048,sleeps,2,0,0,sleep,NNS
4049,sleepy,1,0,0,sleepi,NNS
4050,sleet,1,0,0,sleet,NN
4051,sleeve,1,0,0,sleev,JJ
4052,slept,3,0,0,slept,VBD
4053,slew,1,0,0,slew,VBD
4054,slid,2,0,0,slid,VBD
4055,slides,1,0,0,slide,VBZ
4056,slight,1,0,0,slight,VBD
4057,slipped,4,0,0,slip,VBD
4058,slips,1,0,0,slip,NNS
4059,slit,1,0,0,slit,VBN
4060,sloop,1,0,0,sloop,NN
4061,slope,2,0,0,slope,NN
4062,slow,18,0,0,slow,JJ
4063,slowest,1,0,0,slowest,JJS
4064,slowly,5,0,0,slowli,RB
4065,slumbering,1,0,0,slumber,NN
4066,sly,1,0,0,sli,JJ
4067,small,14,0,0,small,JJ
4068,smallest,3,0,0,smallest,JJS
4069,smart,1,0,0,smart,JJ
4070,smile,7,0,0,smile,NN
4071,smiled,2,0,0,smile,VBD
4072,smiles,2,0,0,smile,NNS
4073,smiling,3,0,0,smile,VBG
4074,smitten,1,0,0,smitten,NN
4075,smooth,2,0,0,smooth,JJ
4076,snake,3,0,0,snake,NN
4077,snap,1,0,0,snap,NN
4078,snatch,1,0,0,snatch,NN
4079,sneer,2,0,0,sneer,NN
4080,snow,13,0,0,snow,NN
4081,snows,2,0,0,snow,NNS
4082,snowy,1,0,0,snowi,NN
4083,so,168,0,1,so,RB
4084,sobbed,1,0,0,sob,VBN
4085,society,3,0,0,societi,NN
4086,sod,3,0,0,sod,NN
4087,sofa,2,0,0,sofa,NN
4088,soft,8,0,0,soft,JJ
4089,softened,1,0,0,soften,VBN
4090,softer,2,0,0,softer,JJR
4091,softly,13,0,0,softli,RB
4092,softness,1,0,0,soft,NN
4093,soil,2,0,0,soil,NN
4094,solaces,1,0,0,solac,VBZ
4095,sold,1,0,0,sold,VBN
4096,soldered,2,0,0,solder,VBN
4097,soldier,2,0,0,soldier,NN
4098,soldiers,2,0,0,soldier,NNS
4099,solemn,8,0,0,solemn,NN
4100,solemnest,1,0,0,solemnest,JJS
4101,solemnizes,1,0,0,solemn,VBZ
4102,solid,2,0,0,solid,JJ
4103,solitary,2,0,0,solitari,JJ
4104,solitude,2,0,0,solitud,NN
4105,solstice,1,0,0,solstic,NN
4106,some,61,0,1,some,DT
4107,somebody,2,0,0,somebodi,NN
4108,somehow,2,0,0,somehow,NNP
4109,something,7,0,0,someth,NN
4110,sometimes,3,0,0,sometim,RB
4111,somewhat,2,0,0,somewhat,NNP
4112,somewhere,2,0,0,somewher,RB
4113,son,5,0,0,son,NN
4114,song,2,0,0,song,NN
4115,soon,6,0,0,soon,RB
4116,sooner,1,0,0,sooner,RB
4117,sophistries,1,0,0,sophistri,NNS
4118,sophocles,1,0,0,sophocl,VBZ
4119,sorcery,1,0,0,sorceri,NN
4120,sordid,1,0,0,sordid,JJ
4121,sore,2,0,0,sore,RB
4122,sorer,1,0,0,sorer,JJR
4123,sorest,1,0,0,sorest,JJS
4124,sort,3,0,0,sort,NN
4125,sought,3,0,0,sought,VBD
4126,soul,34,0,0,soul,NN
4127,souls,5,0,0,soul,NNS
4128,sound,9,0,0,sound,NN
4129,sounded,1,0,0,sound,VBD
4130,soundless,3,0,0,soundless,NN
4131,sounds,4,0,0,sound,NNS
4132,south,3,0,0,south,NNP
4133,sovereign,6,0,0,sovereign,JJ
4134,sow,1,0,0,sow,VB
4135,sown,1,0,0,sown,VBN
4136,space,2,0,0,space,NN
4137,spaces,1,0,0,space,NNS
4138,spaciously,1,0,0,spacious,RB
4139,spade,1,0,0,spade,NN
4140,spangled,2,0,0,spangl,JJ
4141,spangles,1,0,0,spangl,VBZ
4142,spar,2,0,0,spar,NN
4143,spark,1,0,0,spark,VBD
4144,sparkled,1,0,0,sparkl,VBD
4145,sparrow,2,0,0,sparrow,NN
4146,sparrows,3,0,0,sparrow,NNS
4147,speak,4,0,0,speak,VB
4148,speaks,2,0,0,speak,NNS
4149,species,1,0,0,speci,NNS
4150,specimens,1,0,0,specimen,NNS
4151,spectacles,1,0,0,spectacl,NNS
4152,spectral,1,0,0,spectral,JJ
4153,spectre,4,0,0,spectr,NN
4154,speculate,1,0,0,specul,VBP
4155,sped,1,0,0,sped,VBN
4156,speech,6,0,0,speech,NN
4157,speechless,2,0,0,speechless,JJ
4158,spell,1,0,0,spell,VB
4159,spelled,1,0,0,spell,VBD
4160,spending,2,0,0,spend,VBG
4161,sphere,1,0,0,sphere,NN
4162,spheres,2,0,0,sphere,NNS
4163,spice,2,0,0,spice,NN
4164,spices,4,0,0,spice,NNS
4165,spicy,1,0,0,spici,NN
4166,spider,3,0,0,spider,NN
4167,spied,5,0,0,spi,VBD
4168,spills,1,0,0,spill,NNS
4169,spinning,1,0,0,spin,VBG
4170,spins,1,0,0,spin,NNS
4171,spirit,13,0,0,spirit,NN
4172,splashless,1,0,0,splashless,NN
4173,splendor,1,0,0,splendor,NN
4174,splendors,1,0,0,splendor,NNS
4175,splinter,1,0,0,splinter,NN
4176,split,5,0,0,split,NN
4177,spoil,1,0,0,spoil,VBP
4178,spoke,2,0,0,spoke,VBD
4179,spoken,1,0,0,spoken,VBN
4180,spokes,1,0,0,spoke,NNS
4181,sponges,1,0,0,spong,NNS
4182,spools,2,0,0,spool,NNS
4183,spoon,1,0,0,spoon,NN
4184,sportsman,1,0,0,sportsman,VB
4185,spot,6,0,0,spot,NN
4186,spotted,4,0,0,spot,VBD
4187,sprang,1,0,0,sprang,VBD
4188,spread,1,0,0,spread,NN
4189,sprig,1,0,0,sprig,NN
4190,sprightly,1,0,0,sprightli,RB
4191,spring,6,0,0,spring,NN
4192,springs,1,0,0,spring,NNS
4193,springtime,1,0,0,springtim,NN
4194,spun,3,0,0,spun,NN
4195,spur,1,0,0,spur,JJ
4196,spurn,3,0,0,spurn,NN
4197,spy,2,0,0,spi,NN
4198,squirrel,3,0,0,squirrel,NN
4199,squirrels,2,0,0,squirrel,NNS
4200,stab,1,0,0,stab,VB
4201,stable,1,0,0,stabl,JJ
4202,stack,1,0,0,stack,NN
4203,stagger,1,0,0,stagger,NN
4204,staggered,2,0,0,stagger,VBD
4205,staid,1,0,0,staid,NNP
4206,stain,2,0,0,stain,NN
4207,stair,1,0,0,stair,NN
4208,stakes,1,0,0,stake,NNS
4209,stalactite,1,0,0,stalactit,NN
4210,stamens,1,0,0,stamen,NNS
4211,stand,17,0,0,stand,VB
4212,standing,1,0,0,stand,VBG
4213,stands,9,0,0,stand,VBZ
4214,stanza,1,0,0,stanza,NN
4215,star,13,0,0,star,NN
4216,stare,4,0,0,stare,NN
4217,stares,1,0,0,stare,NNS
4218,staring,1,0,0,stare,NNP
4219,starkest,1,0,0,starkest,JJS
4220,stars,10,0,0,star,NNS
4221,started,4,0,0,start,VBD
4222,startle,1,0,0,startl,VBZ
4223,startled,1,0,0,startl,JJ
4224,starve,2,0,0,starv,VB
4225,starving,2,0,0,starv,VBG
4226,state,4,0,0,state,NN
4227,stately,5,0,0,state,RB
4228,states,1,0,0,state,VBZ
4229,station,3,0,0,station,NN
4230,stature,1,0,0,statur,NN
4231,statures,1,0,0,statur,NNS
4232,stay,8,0,0,stay,VB
4233,stayed,2,0,0,stay,VBD
4234,staying,1,0,0,stay,VBG
4235,steadfast,2,0,0,steadfast,NN
4236,steadily,1,0,0,steadili,RB
4237,steady,1,0,0,steadi,JJ
4238,steal,3,0,0,steal,VBP
4239,stealth,1,0,0,stealth,NNP
4240,stealthily,1,0,0,stealthili,VB
4241,steel,2,0,0,steel,NN
4242,steeple,1,0,0,steepl,JJ
4243,steeples,5,0,0,steepl,NNS
4244,stem,2,0,0,stem,NN
4245,step,5,0,0,step,NN
4246,stepped,4,0,0,step,VBD
4247,sterile,1,0,0,steril,JJ
4248,stiff,1,0,0,stiff,JJ
4249,stiffens,1,0,0,stiffen,VBZ
4250,stile,2,0,0,stile,NN
4251,still,41,0,0,still,RB
4252,stiller,1,0,0,stiller,NNP
4253,stillest,1,0,0,stillest,JJS
4254,stills,1,0,0,still,VBZ
4255,stimulate,1,0,0,stimul,VB
4256,stimulus,2,0,0,stimulu,NN
4257,sting,2,0,0,sting,NN
4258,stings,1,0,0,sting,NNS
4259,stint,2,0,0,stint,NN
4260,stintless,1,0,0,stintless,NN
4261,stipulate,1,0,0,stipul,VB
4262,stir,6,0,0,stir,VB
4263,stirless,1,0,0,stirless,JJ
4264,stirred,2,0,0,stir,VBD
4265,stirrest,1,0,0,stirrest,JJS
4266,stirring,1,0,0,stir,VBG
4267,stirs,4,0,0,stir,VBZ
4268,stitches,1,0,0,stitch,NNS
4269,stocks,1,0,0,stock,NNS
4270,stole,2,0,0,stole,NN
4271,stolid,2,0,0,stolid,JJ
4272,stone,12,0,0,stone,NN
4273,stones,2,0,0,stone,NNS
4274,stood,6,0,0,stood,VBD
4275,stoop,1,0,0,stoop,VBP
4276,stooped,1,0,0,stoop,VBD
4277,stooping,4,0,0,stoop,VBG
4278,stoops,1,0,0,stoop,NNP
4279,stop,7,0,0,stop,VB
4280,stopless,1,0,0,stopless,NN
4281,stopped,6,0,0,stop,VBD
4282,stops,2,0,0,stop,NNS
4283,store,1,0,0,store,NN
4284,storm,4,0,0,storm,NN
4285,story,2,0,0,stori,NN
4286,stouter,1,0,0,stouter,RB
4287,straggled,1,0,0,straggl,VBD
4288,straight,3,0,0,straight,JJ
4289,straighten,1,0,0,straighten,VB
4290,straightway,2,0,0,straightway,RB
4291,strains,3,0,0,strain,NNS
4292,stranded,1,0,0,strand,VBD
4293,strange,4,0,0,strang,JJ
4294,stranger,1,0,0,stranger,NN
4295,strangers,2,0,0,stranger,NNPS
4296,strangest,2,0,0,strangest,JJS
4297,strangles,1,0,0,strangl,NNP
4298,strategy,2,0,0,strategi,NN
4299,stray,2,0,0,stray,JJ
4300,streaks,1,0,0,streak,NNS
4301,stream,1,0,0,stream,NN
4302,streams,1,0,0,stream,NNS
4303,street,5,0,0,street,NN
4304,streets,5,0,0,street,NNS
4305,strength,2,0,0,strength,NN
4306,strengthens,1,0,0,strengthen,NNS
4307,stretch,1,0,0,stretch,NN
4308,strews,1,0,0,strew,NNP
4309,stricken,1,0,0,stricken,VBD
4310,strict,1,0,0,strict,JJ
4311,strife,1,0,0,strife,NN
4312,strike,1,0,0,strike,VB
4313,string,2,0,0,string,NN
4314,strings,1,0,0,string,NNS
4315,strives,1,0,0,strive,VBZ
4316,striving,1,0,0,strive,VBG
4317,stroke,1,0,0,stroke,NNP
