term_id,term_str,n,num,stopwords,port_stem,pos_max,doc_freq,inverse_doc_freq,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,term,vector,x,y
152,angleworm,1,0,0,angleworm,NN,1,2.6414741105040997,0.03182498928318193,0.03182498928318193,0.03182498928318193,0.03182498928318193,grass,"[ 6.31475523e-02  2.15640068e-02 -1.00188196e-01 -1.32409548e-02
 -1.12746976e-01 -1.96847901e-01  2.51819581e-01  4.05911386e-01
 -2.81981200e-01 -1.29914314e-01 -8.91363099e-02 -2.61161208e-01
  1.80695370e-01  2.05413029e-01 -1.73499212e-01  9.72307697e-02
  2.16689080e-01  1.03581958e-01 -3.72428119e-01 -2.17490181e-01
  1.88989431e-01  1.57032669e-01  3.31230879e-01 -1.13378897e-01
  8.23735893e-02  1.79504715e-02 -2.04893742e-02  1.36517420e-01
 -3.12335759e-01 -2.62666028e-04  3.73283692e-04 -8.33031684e-02
 -6.44766688e-02  5.25547005e-03 -1.60721928e-01  6.40454367e-02
  2.77430743e-01  9.66046154e-02  1.78340301e-01 -1.59021258e-01
  1.61602750e-01  7.64191477e-03 -9.67827141e-02 -1.55186161e-01
  3.83316070e-01  1.54087311e-02  1.63725074e-02 -8.22209641e-02
  1.73327282e-01  1.35164127e-01]",21.848223,0.96836156
153,anguish,11,0,0,anguish,JJ,10,1.6414741105040995,0.040283468592883766,0.40283468592883764,0.043316677916080404,0.05471580368346998,long,"[ 0.08663188  0.02008788 -0.14631408 -0.0250685  -0.13551204 -0.25766388
  0.386413    0.5423173  -0.38545507 -0.20579141 -0.11379011 -0.3503119
  0.25494823  0.2633173  -0.27575883  0.12222469  0.3144706   0.12995863
 -0.50832385 -0.29305717  0.28498897  0.19750947  0.4453757  -0.17938863
  0.13032912  0.02177161 -0.00789514  0.20545974 -0.46341386  0.01220476
  0.00292524 -0.10389011 -0.06206574  0.01581606 -0.23006147  0.10909282
  0.35795128  0.12203003  0.23688468 -0.22640191  0.2061808  -0.01342505
 -0.11103554 -0.18833199  0.55522716  0.00761013  0.04727599 -0.11128102
  0.21326815  0.19303283]",32.205402,0.15443324
154,ankle,2,0,0,ankl,NN,2,2.3404441148401185,0.032358412951388006,0.06471682590277601,0.032358412951388006,0.035461274467274526,own,"[ 0.08829496  0.01830573 -0.13579415 -0.00074672 -0.11259916 -0.23438185
  0.31879738  0.45511273 -0.31179172 -0.16032608 -0.05981994 -0.2805951
  0.21224293  0.22279248 -0.20287284  0.1258087   0.2597709   0.10705939
 -0.4181471  -0.25962833  0.20672946  0.17224109  0.36807933 -0.13687004
  0.10827979  0.02989586 -0.00975213  0.14522761 -0.34733272  0.01303165
  0.01797806 -0.06920781 -0.0509479   0.00449238 -0.19174594  0.08128103
  0.2957832   0.08975616  0.19142047 -0.18047063  0.190345   -0.01590142
 -0.08119366 -0.16409253  0.43446243  0.01058058  0.03715214 -0.1012407
  0.16638175  0.1631366 ]",26.37999,0.4634042
155,ankles,1,0,0,ankl,NNS,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,light,"[ 0.05739786  0.01359251 -0.11775141  0.01424498 -0.09747766 -0.191398
  0.26069725  0.3885192  -0.29549322 -0.1443396  -0.05658233 -0.27513856
  0.1952263   0.19922589 -0.17538103  0.08888444  0.23896456  0.07206522
 -0.36378995 -0.20294581  0.20652859  0.14376214  0.32481426 -0.1415939
  0.09699018  0.03443794 -0.03281556  0.1505293  -0.32668632  0.01103409
  0.0170772  -0.06024579 -0.04642261 -0.01856073 -0.16699412  0.08434274
  0.23853163  0.10000887  0.16798684 -0.15241793  0.17625163 -0.01646865
 -0.07958225 -0.13666068  0.40552968  0.01206567  0.02906373 -0.09202648
  0.13885105  0.14156069]",21.566696,0.4103177
156,annihilate,1,0,0,annihil,NNP,1,2.6414741105040997,0.08520884227432579,0.08520884227432579,0.08520884227432579,0.08520884227432579,dew,"[ 0.08134002  0.01626322 -0.090608   -0.02409276 -0.07884972 -0.19734298
  0.25010675  0.36282238 -0.24989173 -0.14750478 -0.05830454 -0.24884194
  0.17601933  0.19098797 -0.19486995  0.11027881  0.19382693  0.09888315
 -0.35402006 -0.21798468  0.16750649  0.1566567   0.3015382  -0.11303128
  0.07093509  0.04408915 -0.01204429  0.12238168 -0.3026909   0.01658288
  0.01091804 -0.08004752 -0.0331886  -0.01054555 -0.14041325  0.09326894
  0.23664385  0.07561333  0.16333006 -0.15282808  0.15455826  0.00146239
 -0.09611376 -0.13583173  0.38076773  0.0101979   0.05179593 -0.08224348
  0.16035569  0.10434519]",18.95097,1.3289336
157,annual,2,0,0,annual,JJ,2,2.3404441148401185,0.03608369721646293,0.07216739443292586,0.03608369721646293,0.03774909862645352,unto,"[ 0.11082955 -0.01342148 -0.14250536  0.0101882  -0.14422761 -0.24553105
  0.3355687   0.5188451  -0.37080008 -0.1956933  -0.07807562 -0.35421145
  0.24863993  0.27046925 -0.23685148  0.13127123  0.32190678  0.10008973
 -0.49077109 -0.28555602  0.25665796  0.21645314  0.45519984 -0.1752463
  0.12259732  0.0534956  -0.03828125  0.16743526 -0.4248043  -0.01621147
  0.00845659 -0.08050112 -0.07468412  0.00058966 -0.21703765  0.10354193
  0.34722093  0.11466146  0.20939988 -0.18170224  0.21409065  0.00337757
 -0.10329141 -0.17392299  0.54094553 -0.00055422  0.0455269  -0.12073649
  0.2125262   0.15825275]",31.134312,0.63514704
158,annul,1,0,0,annul,VBP,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,friend,"[ 0.07221892  0.01724675 -0.12003413  0.00087578 -0.10614524 -0.19545472
  0.26859534  0.38040787 -0.26925325 -0.12691185 -0.09002379 -0.27379215
  0.19669648  0.19366604 -0.19673699  0.11619654  0.21327606  0.08685081
 -0.35541877 -0.22461389  0.18963063  0.17502894  0.34896207 -0.1361142
  0.0826418   0.02254566 -0.00185267  0.13765995 -0.31382084 -0.00422818
  0.01299887 -0.06721055 -0.03268395  0.02122978 -0.17533097  0.09615386
  0.24639896  0.06217527  0.17487869 -0.14732504  0.1732634  -0.0290059
 -0.0673259  -0.15737519  0.3813983   0.00783351  0.02740004 -0.08068796
  0.14493774  0.11918638]",21.369577,-0.19646001
159,anodyne,1,0,0,anodyn,NN,1,2.6414741105040997,0.03618457685622054,0.03618457685622054,0.03618457685622054,0.03618457685622054,death,"[ 0.078184   -0.00115608 -0.08502319 -0.00993234 -0.09438206 -0.16251197
  0.24806044  0.3420179  -0.27044767 -0.1270026  -0.04846063 -0.2113486
  0.15259932  0.17409174 -0.14647919  0.06984051  0.19802782  0.08140759
 -0.3308171  -0.20452197  0.18429144  0.12639485  0.28044274 -0.1057069
  0.10303918  0.03522919 -0.02620023  0.11765401 -0.26092663  0.00188751
 -0.00469055 -0.07370459 -0.04942346  0.01248502 -0.13009794  0.05950342
  0.23898639  0.0672533   0.1421113  -0.14132488  0.1454501  -0.00625644
 -0.06924579 -0.13049127  0.33474693  0.00459446  0.02265979 -0.0769448
  0.15200546  0.11802175]",15.171392,0.43245015
160,anodynes,1,0,0,anodyn,NNS,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,thing,"[ 0.09094876  0.00968954 -0.11223501 -0.00431623 -0.09064978 -0.19277683
  0.26095307  0.42237237 -0.30404615 -0.14577483 -0.09100684 -0.28310964
  0.18850164  0.20735575 -0.1920316   0.09928631  0.22274542  0.10521068
 -0.36215034 -0.21342176  0.20357867  0.14376193  0.35861954 -0.13461532
  0.10546058  0.03412439  0.0006737   0.144754   -0.34040242 -0.00188697
  0.01034184 -0.06718191 -0.04909017  0.02173894 -0.15648043  0.07426368
  0.2862223   0.068987    0.16085966 -0.14427045  0.15129301  0.00437694
 -0.09770549 -0.1624423   0.3854178   0.01041643  0.04862998 -0.07347041
  0.16403951  0.14360863]",22.784594,0.5392485
161,anonymous,1,0,0,anonym,RB,1,2.6414741105040997,0.058699424677868886,0.058699424677868886,0.058699424677868886,0.058699424677868886,passed,"[ 0.10376906 -0.00873801 -0.13397667 -0.02229318 -0.13170068 -0.2718272
  0.36554018  0.53692997 -0.37440556 -0.2046709  -0.09312423 -0.3526585
  0.26391652  0.24942803 -0.27823702  0.11734401  0.30416897  0.12533426
 -0.5155788  -0.2859723   0.27845523  0.19903164  0.4456822  -0.18484522
  0.11670639  0.03488628 -0.02714809  0.21125516 -0.43169746 -0.00220737
  0.02511028 -0.09937602 -0.07916382  0.00397144 -0.2276105   0.10725038
  0.36004493  0.09399851  0.21917161 -0.20342284  0.22239998 -0.01492492
 -0.11668076 -0.17321369  0.54454476  0.00268478  0.03655284 -0.13183992
  0.208515    0.17128406]",31.854103,0.4146404
162,another,10,0,0,anoth,DT,9,1.6872316010647745,0.03663025589018318,0.32967230301164857,0.030129135733299544,0.058180400036716366,last,"[ 0.05592255  0.00217928 -0.12325709 -0.01499333 -0.11182155 -0.20290199
  0.28417245  0.40772563 -0.27232957 -0.1315319  -0.06243861 -0.25687546
  0.201613    0.19301246 -0.17531428  0.08322377  0.23343693  0.09930759
 -0.35183647 -0.2340481   0.21943085  0.16681895  0.32490316 -0.10951762
  0.08950098  0.0405564  -0.0373773   0.13174014 -0.31290868 -0.00187351
 -0.01033144 -0.06700218 -0.06243478  0.01284011 -0.14206208  0.08166752
  0.27540067  0.0764481   0.17367014 -0.149236    0.14481655 -0.00551153
 -0.09652373 -0.12652828  0.38468033  0.02360828  0.03575312 -0.07064968
  0.16659017  0.15070671]",21.76823,1.0732999
163,answer,1,0,0,answer,NNP,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,seen,"[ 0.07342419  0.00591048 -0.10361505 -0.00916099 -0.10653473 -0.17914887
  0.27438778  0.39115587 -0.26815122 -0.12444561 -0.07046634 -0.24233986
  0.17358024  0.16821264 -0.19660906  0.1020041   0.20474778  0.10305379
 -0.3633189  -0.2130381   0.17637765  0.16399617  0.32968315 -0.1164564
  0.08885796  0.0142649  -0.03046085  0.15431203 -0.32348135  0.008511
  0.01338125 -0.04269421 -0.03644358  0.00564163 -0.14125104  0.08871499
  0.22847089  0.06810755  0.1544748  -0.14308126  0.16198567 -0.01288969
 -0.08326991 -0.12639536  0.3823009   0.02357477  0.05100457 -0.07955378
  0.1497607   0.10438101]",19.754042,0.8990442
164,answered,2,0,0,answer,VBD,2,2.3404441148401185,0.0472773181092611,0.0945546362185222,0.0472773181092611,0.061590634601055745,while,"[ 0.1045785  -0.00343044 -0.13181244 -0.00657681 -0.11256412 -0.23087822
  0.3507686   0.49038145 -0.36422536 -0.18470354 -0.10420762 -0.3131447
  0.25098565  0.25103307 -0.23885922  0.12112945  0.26838547  0.12734696
 -0.44099262 -0.27157232  0.26510903  0.17498991  0.3918707  -0.13614568
  0.12975866  0.01260636 -0.00780536  0.16464126 -0.39302328  0.00662246
 -0.01248127 -0.06720705 -0.0665134  -0.01069381 -0.18025868  0.11759729
  0.3355775   0.10676425  0.20404191 -0.20296973  0.19493645 -0.01299123
 -0.09626833 -0.15585126  0.49988553  0.00603262  0.03200442 -0.09085022
  0.2084515   0.14938775]",29.331427,0.29501054
165,answering,1,0,0,answer,VBG,1,2.6414741105040997,0.02810078840961808,0.02810078840961808,0.02810078840961808,0.02810078840961808,fear,"[ 8.42561498e-02  1.77593250e-02 -1.14570305e-01  2.51363294e-04
 -1.19912088e-01 -2.18035981e-01  2.57424861e-01  3.81577820e-01
 -3.05151224e-01 -1.32243484e-01 -8.28186944e-02 -2.46498823e-01
  1.94660783e-01  1.86888024e-01 -2.10396096e-01  8.92400295e-02
  2.36554533e-01  1.11236937e-01 -3.75651449e-01 -2.09791958e-01
  1.94141075e-01  1.77268401e-01  3.33634079e-01 -1.39713660e-01
  1.05342567e-01  2.53766160e-02 -2.74907984e-03  1.26939774e-01
 -3.19767565e-01  8.17969255e-03  2.24828087e-02 -6.84568360e-02
 -5.21551222e-02 -1.46296695e-02 -1.48349300e-01  6.95018992e-02
  2.75855750e-01  9.71616656e-02  1.76227763e-01 -1.36676341e-01
  1.50582761e-01  9.21967532e-03 -9.84149724e-02 -1.26654029e-01
  3.88224840e-01  7.89005682e-03  3.32336240e-02 -8.67287815e-02
  1.71593860e-01  1.35270610e-01]",22.071224,1.1778105
166,antedate,1,0,0,anted,NN,1,2.6414741105040997,0.03884520750741323,0.03884520750741323,0.03884520750741323,0.03884520750741323,itself,"[ 0.07574189  0.0129394  -0.13024195 -0.01967253 -0.1173972  -0.24466631
  0.33900052  0.47958493 -0.33743462 -0.15970638 -0.09161923 -0.333051
  0.23228031  0.24015872 -0.24771008  0.10339221  0.2818837   0.11428712
 -0.45783418 -0.2822536   0.26026928  0.2108445   0.3923855  -0.17069057
  0.11922509  0.02330324 -0.0243863   0.16214451 -0.4081151  -0.00934993
  0.01368552 -0.07224269 -0.07217874 -0.01595694 -0.20570181  0.10629359
  0.3004872   0.09927163  0.21636695 -0.2032589   0.18888813  0.00740283
 -0.08757952 -0.17140165  0.47278792 -0.01150672  0.03374564 -0.10274699
  0.20345831  0.15624128]",29.254168,0.2330056
167,anterior,1,0,0,anterior,JJ,1,2.6414741105040997,0.18867672217886425,0.18867672217886425,0.18867672217886425,0.18867672217886425,thou,"[ 0.10167297 -0.01226349 -0.10844977  0.00523121 -0.12467232 -0.19575872
  0.27502605  0.43090808 -0.32754028 -0.15236866 -0.07889748 -0.26250973
  0.21193762  0.1852915  -0.20873436  0.09349911  0.22932166  0.10128739
 -0.37896723 -0.24923466  0.23200434  0.17334196  0.34191835 -0.13612323
  0.10866791  0.04005601 -0.02018254  0.17029959 -0.3524178  -0.01862902
 -0.01144931 -0.05969653 -0.05827105 -0.01647924 -0.18011548  0.09080806
  0.29622033  0.08039555  0.18128932 -0.16330034  0.19270833  0.00133073
 -0.10573363 -0.16939102  0.41470417  0.01171577  0.04643238 -0.07637012
  0.17355032  0.15556587]",24.854397,0.67165184
168,antique,2,0,0,antiqu,JJ,2,2.3404441148401185,0.07009745987516197,0.14019491975032394,0.07009745987516197,0.11702220574200593,place,"[ 0.07836861  0.00309952 -0.09348928  0.00069445 -0.09408531 -0.1941136
  0.2290763   0.34929052 -0.2765102  -0.10805654 -0.08239123 -0.25394472
  0.17988454  0.19133186 -0.15984976  0.07958828  0.22161183  0.08489257
 -0.34372693 -0.21240205  0.17841256  0.12517203  0.30550513 -0.10045012
  0.0818027   0.02807009 -0.00784496  0.14428632 -0.30665332  0.00501458
  0.00155047 -0.05087192 -0.04539299 -0.01549062 -0.14150903  0.05617137
  0.25390697  0.05707744  0.14759246 -0.12521613  0.13504705 -0.02746402
 -0.08421871 -0.14398871  0.37276384 -0.01027763  0.02226816 -0.09620729
  0.16140702  0.11283667]",18.17691,-0.070796534
169,antiquest,1,0,0,antiquest,NNP,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,each,"[ 0.07221018  0.00647168 -0.12299427  0.01124892 -0.12132143 -0.2292661
  0.28506052  0.4162668  -0.29557586 -0.13556235 -0.07321011 -0.29750967
  0.20579408  0.22030002 -0.22088994  0.12458344  0.26483718  0.09719782
 -0.41783494 -0.22440027  0.2209023   0.16353735  0.3715995  -0.15167093
  0.08720007  0.04183337 -0.01972929  0.1622189  -0.3340935  -0.00907185
 -0.00481494 -0.08942221 -0.03188835 -0.00666045 -0.16028193  0.09657406
  0.2690845   0.09170809  0.1973725  -0.1772543   0.17756179 -0.0130587
 -0.07862034 -0.16025853  0.4241282  -0.01023468  0.03080173 -0.08934659
  0.16689561  0.14575543]",25.446404,1.101915
170,antiquity,1,0,0,antiqu,NNP,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,sweet,"[ 0.10516068  0.01851965 -0.11302535  0.00612503 -0.10906554 -0.22669332
  0.30383706  0.45845598 -0.3368444  -0.15327767 -0.08815302 -0.2744838
  0.226538    0.20528333 -0.20984639  0.10338368  0.23791261  0.10183674
 -0.4143737  -0.2649067   0.22910479  0.17886506  0.3593751  -0.14738251
  0.10447934  0.03736803 -0.00977828  0.17182298 -0.3591063  -0.01583019
  0.00585849 -0.05358414 -0.03178073  0.01292066 -0.17111912  0.10534681
  0.28428558  0.08046131  0.18373592 -0.18059307  0.19516574  0.00524335
 -0.09680964 -0.1764283   0.43562227 -0.00907854  0.02208135 -0.09302494
  0.18001813  0.13631709]",26.282677,0.054251794
171,anvil,1,0,0,anvil,NN,1,2.6414741105040997,0.042604421137162896,0.042604421137162896,0.042604421137162896,0.042604421137162896,die,"[ 0.05149388  0.00400743 -0.09661697 -0.004091   -0.07646556 -0.17492817
  0.21368401  0.35460395 -0.23271412 -0.13393427 -0.04498497 -0.21336973
  0.1613523   0.16297385 -0.15246917  0.10162157  0.21503341  0.06565373
 -0.3182151  -0.20290507  0.15407048  0.12879817  0.2819417  -0.12094131
  0.09070994  0.01349263 -0.01478915  0.11845028 -0.27388984  0.01179111
  0.02464684 -0.04724609 -0.04718849  0.01342891 -0.12700962  0.07410683
  0.24585553  0.06144938  0.15085028 -0.14560816  0.14892548  0.01080117
 -0.08837976 -0.11601032  0.3527421  -0.00695195  0.01554591 -0.08226942
  0.14258483  0.11591541]",14.897028,0.8075709
172,any,30,0,1,ani,DT,26,1.2265007625332816,0.02861799399368323,0.744067843835764,0.025291363513122514,0.0766562976583301,back,"[ 0.10424304  0.00170317 -0.12184839 -0.02512062 -0.12389218 -0.23939793
  0.31749922  0.46910322 -0.31898063 -0.15308236 -0.07737892 -0.31560078
  0.23955044  0.21529415 -0.22990347  0.11220951  0.26505235  0.0997915
 -0.41746613 -0.2473207   0.23544288  0.1852645   0.38511387 -0.15930831
  0.10304696  0.02953557 -0.03790084  0.16616277 -0.37103587 -0.00947861
  0.01454264 -0.07210187 -0.05181009  0.01251822 -0.18179628  0.08602749
  0.3146676   0.0869985   0.209408   -0.19256741  0.1952294  -0.01762012
 -0.09930667 -0.15255256  0.48063472  0.01762658  0.05320714 -0.08382263
  0.18981479  0.14906806]",27.683613,0.66050816
173,anybody,7,0,0,anybodi,NN,6,1.863322860120456,0.035937801660041714,0.2156268099602503,0.04011320046092648,0.0465830715030114,slow,"[ 0.06993598 -0.01232526 -0.10813229 -0.01982225 -0.09371942 -0.19199784
  0.27697206  0.3703764  -0.29212558 -0.12919952 -0.06606276 -0.25936928
  0.1903552   0.18578805 -0.1742057   0.09089001  0.22942969  0.08399273
 -0.34865603 -0.20226401  0.18480217  0.13456656  0.3187956  -0.10830189
  0.08096743  0.00753191 -0.00708183  0.12284628 -0.32582802 -0.01256815
 -0.00223603 -0.04829181 -0.05501229  0.02103073 -0.13415368  0.06730403
  0.26473007  0.08175813  0.16787428 -0.14297172  0.16813977 -0.02154912
 -0.07095152 -0.12783754  0.39908105  0.00460063  0.02369246 -0.0943801
  0.14631696  0.11701649]",19.952438,0.0011536006
174,anything,1,0,0,anyth,NN,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,which,"[ 0.07658527  0.00899343 -0.12099764 -0.02481614 -0.10039839 -0.2055692
  0.28179112  0.44948375 -0.31224984 -0.1533994  -0.07161729 -0.3037953
  0.20875046  0.21997625 -0.19918409  0.10330567  0.27204466  0.0836707
 -0.4064335  -0.25188798  0.22649589  0.16813013  0.36932808 -0.15516132
  0.10986813  0.04509356 -0.00680286  0.15244974 -0.3753774   0.01208456
  0.0126021  -0.06768477 -0.06601423 -0.0034183  -0.1877005   0.0929319
  0.27852944  0.0899986   0.19778585 -0.17245895  0.1739546  -0.02552722
 -0.08328097 -0.14193287  0.44587693  0.00771426  0.03183681 -0.09442001
  0.18545175  0.14207938]",26.167297,0.8437549
175,apart,2,0,0,apart,NNP,2,2.3404441148401185,0.032747401421309635,0.06549480284261927,0.032747401421309635,0.04776416560898201,am,"[ 0.04886193  0.00046967 -0.08417268  0.0108531  -0.1098385  -0.154872
  0.22589995  0.35462248 -0.24808058 -0.14171928 -0.04657065 -0.22930926
  0.14805572  0.17380002 -0.15088582  0.08751193  0.18462268  0.09300628
 -0.3156023  -0.20204468  0.19198732  0.15045106  0.29080984 -0.11700907
  0.07047413  0.02083619 -0.006533    0.11353287 -0.2850101   0.00997996
  0.0216102  -0.07056981 -0.02532515  0.01310252 -0.12810226  0.08189426
  0.24173509  0.05893079  0.14975958 -0.12150688  0.1473592  -0.02458493
 -0.08467834 -0.12546086  0.33500746  0.01765504  0.05113233 -0.08427697
  0.11785004  0.11797851]",15.570705,0.43764913
176,apartment,1,0,0,apart,NN,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,home,"[ 0.068257    0.00339591 -0.10609959 -0.02734832 -0.10098604 -0.20478716
  0.26430982  0.4259042  -0.29939246 -0.16121505 -0.08486601 -0.27786797
  0.1929578   0.17661464 -0.20740864  0.1016137   0.2362482   0.08432583
 -0.3820173  -0.24490467  0.2119883   0.1439985   0.3366946  -0.14596768
  0.0934375   0.03381376 -0.01594555  0.12939367 -0.31218818  0.01797876
  0.02342687 -0.06569141 -0.03797629 -0.0061497  -0.16469595  0.10187574
  0.2546536   0.09492994  0.15379286 -0.16147517  0.15488517 -0.00534835
 -0.06559477 -0.13806899  0.4005927   0.0233159   0.02790691 -0.06787827
  0.14471336  0.14291982]",22.573156,0.06630254
177,apartments,1,0,0,apart,NNS,1,2.6414741105040997,0.11006142127100416,0.11006142127100416,0.11006142127100416,0.11006142127100416,made,"[ 0.06915494 -0.01220554 -0.09754098 -0.00208382 -0.10087696 -0.19919199
  0.24123576  0.36220217 -0.26929975 -0.11844647 -0.06387436 -0.22431517
  0.16758084  0.17070685 -0.18445757  0.08147103  0.21559793  0.09447461
 -0.33842126 -0.18826461  0.1883623   0.15760605  0.32115215 -0.11007191
  0.10167305  0.01797041 -0.00649896  0.12267743 -0.30903846  0.00958489
 -0.00333021 -0.05294535 -0.0544799  -0.01902241 -0.12957415  0.07692225
  0.2421911   0.09284534  0.13335636 -0.14872107  0.15294823  0.01040293
 -0.07657706 -0.11651804  0.3678411   0.00796505  0.01358381 -0.09244914
  0.15150197  0.12092821]",18.09668,0.5747124
